feature_1,feature_2,category,mahalanobis_distance,outlier
38.14240636585171,33.77285929728198,B,1.449785286621232,inlier
54.94772392209933,32.72320470896898,C,0.3892248408440097,inlier
56.61306311047307,35.1621858064153,A,0.698449351408684,inlier
31.665844135795066,30.28669688860395,B,1.6763737320914922,inlier
54.173366626080224,25.83794546072937,A,0.8981726616869774,inlier
53.779591485321184,35.31509405224854,A,0.7093672285547047,inlier
42.47048650432337,33.75584239308563,C,1.0955189657921431,inlier
53.17352080545315,28.26941219069309,B,0.4692633360274145,inlier
38.22078445764835,31.00014774291733,B,1.155879432028784,inlier
50.51490221741037,23.69931392806099,C,1.0458467286361322,inlier
43.26300186427335,28.7094088181273,A,0.5819570082462662,inlier
50.87863668287447,33.99834557992079,B,0.578706287254401,inlier
36.88115579856729,25.2234519639544,B,1.1022961532084334,inlier
56.282070169096535,34.46076390014041,C,0.609378209684146,inlier
46.89981390811122,20.84816901774331,A,1.382048350382744,inlier
44.51557010214631,28.96923257966075,C,0.48394595919705835,inlier
47.88390614025557,28.103988830285285,B,0.32242123709728027,inlier
56.62271150049877,31.017465128663048,B,0.4789903093181898,inlier
50.30239015302621,39.883659170788405,A,1.5395598147920564,inlier
53.33809562178798,29.607327909998688,C,0.30190668793941194,inlier
41.54338954224153,28.87949360604484,A,0.729106577396069,inlier
43.92600404436536,30.214695640034776,B,0.5904643393445731,inlier
50.35664660322378,32.424622941700854,C,0.3507736005373993,inlier
46.198867062262345,36.26735972626576,A,1.1867115716883891,inlier
60.051484296281686,25.64973564588603,C,1.3437237822566392,inlier
56.62082935274351,32.6101285177433,A,0.47510902172111624,inlier
58.91434311601621,33.87179302098617,B,0.6769254046621535,inlier
59.52695516659554,33.30948020794861,A,0.6947741835939168,inlier
66.61095043386997,28.62141163314596,A,1.5470388302272986,inlier
51.04504781365431,35.533351475346834,B,0.8164163262618713,inlier
41.70944502209049,32.96453027885053,C,1.058667782494674,inlier
60.57204391331295,31.231412960461544,C,0.8111551744006098,inlier
30.952742054375356,27.057244497915065,C,1.5662956601289342,inlier
37.17821440247104,26.19416281793759,B,1.0574707970513768,inlier
41.79630241226516,27.97339730180849,B,0.6937577777399243,inlier
51.3839817440328,29.875814195867743,A,0.11158458555354618,inlier
51.70758852739104,26.253633797794365,C,0.6928896419906803,inlier
54.15999238990212,27.782154680148025,C,0.6090854152531823,inlier
52.33125562169799,24.601001111248216,B,0.9855233738127912,inlier
45.20954249803384,27.640595291166584,A,0.4719911298037126,inlier
52.751270498938766,35.961638826479046,C,0.828839919449618,inlier
60.08451239247441,21.507187709063928,A,1.9338070393901874,inlier
55.96982688088769,33.29530514822543,C,0.48249342590100025,inlier
39.69017521682459,18.915126560913517,B,1.6069214423912845,inlier
63.31094437580499,33.16179792516756,C,0.9827939987985504,inlier
43.52223038080687,40.67168600898847,C,2.024325769922114,inlier
39.020927357728965,29.708516036980512,C,0.9885349961284609,inlier
59.04014732636308,22.0830476645883,A,1.7783713576881253,inlier
46.20094133966067,31.200196902814103,C,0.47966351563223136,inlier
81.25012726260553,37.72927159274558,C,2.3777360894526827,inlier
48.25727911607222,27.763745021780917,C,0.3601010159938574,inlier
59.92554561705016,30.82246960670328,C,0.777794414367353,inlier
47.92889911709944,30.212649637784672,C,0.2377606552957553,inlier
44.9247776880709,33.61526356334783,A,0.8869918709386184,inlier
51.80435218633416,30.07622809065945,C,0.11955938072523974,inlier
67.22347361885679,28.431788117732214,A,1.6185855511993053,inlier
53.15111865308385,28.935284865120785,C,0.373319377840629,inlier
39.794085002173325,29.066990882958216,C,0.8863279110151029,inlier
57.38389953337136,33.87852079301223,A,0.5946764039722241,inlier
39.924006191322114,18.90612098750968,B,1.6067546958133079,inlier
55.94037002746326,24.311314244592836,B,1.241572466948352,inlier
47.6470468942044,37.12883809465502,B,1.2339729555570726,inlier
47.24659651302977,30.224053922357168,A,0.29858179546178737,inlier
58.04147736450689,28.74578389583528,A,0.7952241130957539,inlier
52.38629389696912,39.62351471873875,C,1.4175089503987748,inlier
47.91517485886421,26.699004584157493,B,0.5094072535407567,inlier
34.13354258804432,20.04654240645474,B,1.6012758178817235,inlier
69.14444267344817,22.855666091910862,B,2.421956574429758,inlier
49.5093420351855,32.213726875159644,A,0.36346055152978685,inlier
42.87185513629266,27.88161586886768,A,0.6133455646354959,inlier
50.95755072010006,40.7740691356784,A,1.653936726727769,inlier
46.77310374286377,29.810420822988608,A,0.3172704096173924,inlier
32.724675506984426,22.117838277474217,A,1.5077259402427743,inlier
43.95562796609639,26.993339618578577,C,0.5820249356831011,inlier
51.66952273874329,23.072729990240823,C,1.1956168578357074,inlier
41.60010893284203,40.9840190911852,C,2.192609977133223,inlier
45.578517084610354,38.63920855167516,A,1.587860002272727,inlier
60.39004909856755,43.57142444892018,A,1.8670306568910742,inlier
69.39506570404996,30.70672217733137,B,1.6188706456143585,inlier
40.34880267611225,26.47311608306612,B,0.8269140380786332,inlier
43.18238228486602,35.44749004857802,B,1.2710778213431397,inlier
50.89931438527682,31.83340243967286,B,0.2335522600785691,inlier
52.64376136602742,32.08729835849105,B,0.25119315773538875,inlier
44.26789218204456,35.38041823182754,B,1.183799137619605,inlier
36.8399969981425,25.217635038433507,C,1.105255422224977,inlier
50.12481639458903,26.847208583819103,A,0.5304794739624605,inlier
50.23261525583654,33.092083223140754,B,0.4625694491701976,inlier
37.67646844949576,31.558206637023684,A,1.253768266735423,inlier
45.17520859020664,28.18505345045577,A,0.4447862260455763,inlier
51.03414904167054,36.52522343563583,C,0.9746611368430574,inlier
61.780215793324885,25.49799672386797,A,1.4982708540715575,inlier
45.677892709451264,27.650556173226818,C,0.44753889334209046,inlier
51.07869903321608,34.32318163524424,B,0.6226350237870009,inlier
66.23517932778614,31.55955332639949,B,1.2874681885089894,inlier
53.44606442172567,32.5727729085965,A,0.32470240331317907,inlier
51.41427807130722,37.52598352761815,A,1.1192264204140403,inlier
48.96732114991432,31.120582705662585,C,0.24143725351520987,inlier
44.25385881696239,35.78561131421115,C,1.2434976100247015,inlier
59.86703196187659,29.17246963807471,A,0.9072858129704956,inlier
45.90762563465282,36.19307357503868,B,1.1938401067827398,inlier
51.38357295827336,36.27418096384159,A,0.9213892101839525,inlier
58.26878457430082,27.98632976301708,C,0.9023696594381846,inlier
43.4711556745288,32.23731838251502,A,0.8267590592720405,inlier
29.687394705107323,22.978484930292083,A,1.6628425297869185,inlier
50.640581149540935,34.40217227334057,A,0.6527241759591551,inlier
49.715521858971336,29.73687835006489,C,0.09313517253707543,inlier
53.43903663637127,20.676470553641288,B,1.6616144772351293,inlier
54.15274533830585,34.22954979653471,B,0.549401484525065,inlier
50.3063701931264,33.002023991047814,B,0.44479414703513964,inlier
48.66501140450682,35.2075610932058,C,0.8773040927439458,inlier
63.69451719525384,29.077757025490715,C,1.249560440919261,inlier
54.51778453063479,41.285602511457824,B,1.6151709701424048,inlier
50.70932414492156,42.24421482533829,A,1.8981196306061736,inlier
51.77512986154754,30.610296258582007,C,0.08274599406160006,inlier
45.24080413129213,29.36412200072512,B,0.43217824842732216,inlier
57.48885358414544,37.12197524808438,C,0.9598115029164045,inlier
55.91893035008812,31.525960333742887,A,0.40584698612453135,inlier
45.50256034297588,33.74348839383411,A,0.8619266961542805,inlier
49.3198924675699,30.13219704644146,C,0.11181713980593239,inlier
52.836847596746985,25.999630702187652,C,0.7931713595172347,inlier
56.635942566227385,23.517634946890404,C,1.4058859203401528,inlier
46.61280816975096,28.7296156843068,B,0.32969352168452815,inlier
69.45535066165573,28.92412297556863,A,1.767518482034526,inlier
39.295790950610325,33.72793409268988,A,1.3490152723573081,inlier
47.295694479393205,27.377993958193183,A,0.42129859550773147,inlier
45.92058903619831,32.274629060982924,B,0.6313726668625169,inlier
50.46212114011914,26.82571047572689,A,0.5462465958651683,inlier
32.109728627090064,34.17898080748575,B,2.003124797092353,inlier
58.04235514304207,20.85832854528589,A,1.8974794597921596,inlier
44.74382214265917,31.046244655019223,B,0.5892783943142789,inlier
40.73659252254777,31.743326488642392,B,1.0058217802738165,inlier
42.465105866121206,35.00248223319987,C,1.262166373948755,inlier
45.89961463158387,28.589722911447797,B,0.3821243058132052,inlier
58.57644818006894,34.33375592796609,A,0.687394947504221,inlier
56.84490223310356,30.043127447592,B,0.5626735170917249,inlier
45.55808349110221,34.94152331890939,B,1.0303120997237045,inlier
55.55139115934834,26.926293945240047,A,0.8308999133513272,inlier
60.07662638584403,31.913394782951617,A,0.7409350994123114,inlier
57.75825181277119,28.17997126109946,B,0.8370719304952466,inlier
37.79613826290726,26.01144584120886,B,1.016268928247416,inlier
65.43833697294858,31.09826621015454,B,1.2447086128295142,inlier
35.81388584672473,25.59975792989889,C,1.1670009851350232,inlier
41.71905307524212,33.369039178750185,A,1.1069835646357804,inlier
42.38032366380197,28.91350771173778,B,0.6595254803850799,inlier
52.36803258345702,31.648258279946088,C,0.19233723926575347,inlier
42.783941448080256,33.56301232304394,B,1.0458461669522026,inlier
38.83376452892085,21.306046037898973,C,1.32033249730774,inlier
26.328215344491877,22.583335969458428,B,1.9102305467894556,inlier
58.78648793529959,32.59846325182232,A,0.628912397772381,inlier
48.228254912277166,36.908493155987244,B,1.1676661637118724,inlier
57.09945628776623,24.22523858066873,C,1.331013647138015,inlier
57.05038129588185,33.90064986024756,B,0.5811418410560791,inlier
59.25263066427237,28.505814231750627,A,0.9243924586794323,inlier
60.06778008118536,27.9769748785801,A,1.0527592537298816,inlier
69.87468617634576,27.47842332402059,C,1.943159378917153,inlier
49.10361400181208,29.55300154534781,A,0.13691442291126454,inlier
45.674331900028776,27.923665777633808,B,0.4284012869926964,inlier
51.37874264559222,28.955409660645284,A,0.25030206253675336,inlier
53.62972676325767,21.947621755086438,B,1.471193795509356,inlier
43.72395339684246,30.304081558166185,A,0.6147777946531069,inlier
52.25363981059399,34.43554195388323,A,0.6032486316960916,inlier
58.33210959895717,23.06637935557728,A,1.585310216825225,inlier
53.69621958110899,23.17118941899596,A,1.2827538530285587,inlier
32.42862140302647,35.13689365511322,C,2.084796025919647,inlier
56.47426194687447,22.713719825087907,A,1.5172048699087066,inlier
39.56621557586715,29.534571228491,B,0.9302889960632693,inlier
63.78212288151043,26.541746880176845,A,1.529785168359723,inlier
63.59605268444717,27.057356640038275,A,1.4539141038704488,inlier
48.18965997485917,32.597089811802014,A,0.5064633823063804,inlier
73.7176745798451,30.07741897219429,A,2.0463389670956524,inlier
59.10558256820413,28.25063511130084,C,0.9407385990783307,inlier
29.39703970611468,30.66925393889698,A,1.9056000598605047,inlier
62.26673875353335,20.10767036648452,A,2.2882091068268733,inlier
49.71738235432743,33.940101901110104,A,0.622219299807384,inlier
43.04149921078399,33.76189015017192,C,1.0513620310775587,inlier
58.18083597369034,40.679924080253855,C,1.4602900405210912,inlier
44.71763591103704,34.55079520105184,A,1.0329772965200754,inlier
55.295641596466425,38.17616196025629,A,1.1189863419300772,inlier
54.40277202678778,35.050937292093614,B,0.665316986254476,inlier
49.40032119290088,29.29728201643611,C,0.14896879943502994,inlier
67.39654225947251,24.38910263647687,B,2.0878455288117324,inlier
32.35784430836691,22.019522462581925,A,1.5344262460809466,inlier
39.58853202281548,36.26006205754311,C,1.6512133584662376,inlier
40.41545375061818,39.3452696863405,A,2.027998230661039,inlier
47.95635386407328,28.07103128465378,C,0.32474718916807005,inlier
55.4455194993191,27.27034629511876,B,0.7746839351621607,inlier
47.08099596330908,27.094818153280773,C,0.46001591564934796,inlier
53.36294792961188,33.53603628487131,A,0.4518991616427824,inlier
51.80911430690572,30.14406562033198,A,0.11263720323128963,inlier
53.81686170335792,32.744880107693106,C,0.3529739393758581,inlier
36.653070166697056,31.647855810869046,B,1.3514941832324217,inlier
70.07998034627764,29.68370439291301,B,1.7571251214673838,inlier
37.286293872155966,22.16451539413825,C,1.2814472578546368,inlier
50.36934438926557,26.588074232707672,B,0.5804965332310233,inlier
61.81805927617596,33.24764157548553,B,0.8641899708044424,inlier
35.13643528631174,35.40278348600526,A,1.8929639889773604,inlier
46.28503289759598,32.16461997223034,A,0.5883248566446014,inlier
31.25791426280181,27.916258079936732,B,1.5717616072152956,inlier
67.54394956238716,29.455837645535997,C,1.5531015110067485,inlier
68.76036602335653,28.65972596222644,A,1.730909847489133,inlier
61.75483720359219,25.81670249508569,B,1.4550360247453213,inlier
42.34297719119092,33.36371489265402,A,1.0558182976831945,inlier
65.17784544103202,34.47066753116974,B,1.1272765910285432,inlier
50.88109406966947,26.498399730932267,C,0.6154938967806959,inlier
36.60553160263159,28.412427416053927,A,1.132937007682632,inlier
43.31131914811942,38.75265316653745,B,1.7464282546354373,inlier
61.52737486344581,32.003258871693795,A,0.860597870206891,inlier
50.17997190203165,33.29474412858476,A,0.4972285049155399,inlier
54.92397392647515,36.85983148084723,B,0.9264002433316344,inlier
57.81661903156185,34.49550562640016,B,0.6653977142776448,inlier
44.88878897922868,29.665926463038435,C,0.4733819006560881,inlier
47.47520858564185,35.95513990738621,A,1.0613171841883196,inlier
51.89703323232898,33.019015006990585,B,0.3915074799066743,inlier
46.66906412084809,35.292651301147416,B,1.0092196186381246,inlier
29.286325984714352,29.6520606556448,C,1.841045933936517,inlier
48.62554009635641,23.580069547712235,C,0.9997326523168534,inlier
48.65466851200758,33.72920051551823,C,0.6479204679642147,inlier
44.24217056070502,29.789849263458468,A,0.535842073120785,inlier
59.2087543316797,27.43510897099969,B,1.0464664587826167,inlier
50.50050076808013,34.7172183542712,B,0.7088413250666301,inlier
65.94551162942389,26.138400185289854,B,1.7567483048437689,inlier
55.45557562791335,20.519102943701675,C,1.7949396890779785,inlier
48.12987351587071,30.04733389900007,A,0.21071896013134428,inlier
64.43959204756429,26.10133810713976,B,1.6367200618227196,inlier
45.39967672484524,36.28884492372429,A,1.2409506661591958,inlier
52.05953613006415,26.36582832679301,B,0.6932389412540821,inlier
46.362071539056245,30.429670762227413,A,0.39192432245584746,inlier
37.20599315961991,37.61215972731488,B,2.01572192053166,inlier
42.668416699224906,28.351424476778263,C,0.6261960873305298,inlier
55.82055296017964,29.79586694119105,A,0.4950381583036682,inlier
53.13538533558077,36.29245003011697,C,0.8709156407381611,inlier
34.570419558152246,34.07542629090989,C,1.783537072440296,inlier
49.34783144602152,22.931076928614736,C,1.1247022127724564,inlier
48.02294503012272,28.194377998774463,A,0.30873706266958645,inlier
53.95844146926031,23.266531522552384,C,1.2823725525940048,inlier
64.58760243151437,29.047435617760737,C,1.3303713638254175,inlier
48.13680721228734,27.78243559306937,B,0.35852799645624156,inlier
67.85223778243669,26.80345000748433,C,1.8414388531428665,inlier
79.0466104356233,32.173154487819595,C,2.373365692794094,inlier
46.37826278757222,27.317840654825886,C,0.4502998585746262,inlier
54.35992186426501,31.06166187142527,A,0.28576457540149,inlier
59.156235773562,28.78708999810657,A,0.8856063726108929,inlier
59.33980853312684,31.722959005724334,C,0.6845905935334173,inlier
43.34380025409188,24.001791852384425,A,0.905270367435016,inlier
47.88455956117589,29.30651028157608,A,0.22441837923004135,inlier
49.5823775545913,34.70485425707868,A,0.7498786703260505,inlier
50.82240696931365,27.09980683397781,C,0.5172642347476034,inlier
49.454698212492,26.074998821127277,A,0.6312976060162462,inlier
41.97387231887864,38.84622308289232,C,1.848625548395557,inlier
53.812626872207616,21.23346419299385,A,1.5931965599806273,inlier
54.197220461008925,32.88143817475467,A,0.3779971994047227,inlier
49.62166379745158,29.211750924981708,B,0.15631887788232107,inlier
63.60447019678069,31.3797739602025,C,1.0676236969934128,inlier
39.39602271549301,24.09926074077685,A,1.0233856515230046,inlier
58.9362036536765,34.885547629166425,B,0.7473603312491516,inlier
63.390136168238925,24.165024466905614,B,1.7993900008395303,inlier
